key,field,en,source
bib-132,title,"Hexameron Geometricum,
OR
New Instruction
in Land Surveying:

Whereby anyone, in the space of
six days, may sufficiently and
very easily learn land surveying,
without arithmetic.

Added hereafter also as an Appendix,
a short Method, of the Coherence and
interconnection of the whole of Theology.

By D. Anguilla Rosæo.",summer_2025
bib-132,imprint,"At Leeuwarden,
Printed by Claude Fonteyne, Ordinary
Printer of the Provincial Estates’ Books. 1647.",summer_2025
bib-134,title,"Practical Geometry,
New and Enlarged.

Treatise III.
The Praetorian Table,

A description of the useful
Geometrical Table, invented by the
excellent and widely renowned mathematician
Master Johannes Praetorius.

For all lovers of the most useful
practical geometry, for their special honor
and satisfaction, carefully, thoroughly, and
necessarily described, and for the second
time revised and enlarged
by
Master Daniel Schwenter,
Professor at Altdorf, etc.",summer_2025
bib-134,imprint,"Nuremberg,
Printed and published by Simon Halbmayr.",summer_2025
bib-135,title,"M. Daniel Schwenter’s
Practical Geometry,
New and Enlarged,
In Four Books.

I. Showing from proper foundations how one ought to proceed
and practice in Geometry, both on paper and on land,
with the appropriate instruments, and in necessity even
without them.

II. How, without any artificial geometrical instrument,
but only with the measuring rod and some staffs,
to measure land.

III. A description of the useful geometrical table
of Master Johann Praetorius.

IV. The invention of Camilla Ravertra,
to measure land from a single position.

Now newly published for all professions,
and especially for lovers of geometry,
and enlarged with many useful additions
and new figures,
by
Georg Andreas Böckler,
Architect and Engineer.",summer_2025
bib-135,imprint,"Nuremberg,
Published by Johann Andrea Endter,
and Wolfgang Endter, his blessed heir.
1667.",summer_2025
bib-135,frontispiece,"PRACTICAL GEOMETRY
AUGMENTED.",summer_2025
bib-136,title,"The
Mathematical Works
of
Simon Stevin of Bruges.

In which are included the
Mathematical Memoirs,

In which the Most High and Most Illustrious Prince Maurice
of Nassau, Prince of Orange, Governor of the Provinces of
the United Netherlands, General by Sea and by Land, etc.,
exercised himself.

All revised, corrected, and augmented
By Albert Girard of Saint-Mihiel, Mathematician.",summer_2025
bib-136,imprint,"At Leiden
With Bonaventure & Abraham Elzevier, official printers
of the University, Year 1634.",summer_2025
bib-137,title,"Johann Christoph Sturm,
Professor of Natural Philosophy and Mathematics.

Compendium of Mathematics,
or
Mathematical Exercises,
in Tables.

General Mathematics I
Arithmetic IV
Algebra III
Geometry III
Trigonometry I
Optics III
Military Architecture VI
Civil Architecture VI
Chronology III
Statics or Mechanics I
Horology (the art of clocks) I
Chiromancy (palmistry) I

Comprehended
and illustrated with engraved figures.

Prepared for the use of beginners
in private colleges,
now for the second time,
issued enlarged and corrected.",summer_2025
bib-137,imprint,"At Altdorf,
in Nuremberg,
Printed by Heinrich Meyer,
University Printer.

Year 1693.",summer_2025
bib-138,title,"The Year of Mathematical Theses
Which were defended and demonstrated by the
Most Illustrious Lord
Wolfgang Philipp Jacob Unverzagt,
Baron of Ebenfurt,

Under the presidency of the Reverend Father Joe Ciermans,
of the Society of Jesus, Professor of Mathematics.",summer_2025
bib-138,imprint,"At Louvain, in the College of the Society of Jesus, Year 1641.",summer_2025
bib-139,title,"The First Part
of the
Mathematical
Amusements.

Collected
from various delightful and witty
works, taken from Arithmetic, Geometry,
Astronomy, Geography, Cosmography, Music,
Physics, Optics, Catoptrics, Architecture,
Scioterics (the study of shadows), as well as
many other unheard-of mysteries.

Translated from French into Dutch; and enriched, enlarged,
and improved with various observations and annotations,
serving for the instruction concerning certain
obscure questions and errors in
the French edition.

By
Wynant van Westen,
Mathematician of the City of Nijmegen.

The sixth edition, newly revised,
and corrected of many printing errors.",summer_2025
bib-139,imprint,"At Amsterdam,
Printed by the Widow of Theunis Jacobsz. Lootsman,
on the Water, in the Lootsman, 1673.",summer_2025
bib-140,title,"The First Part
of the
Mathematical
Amusements.

Collected
from various delightful and witty works, taken from
Arithmetic, Geometry, Astronomy, Geography,
Cosmography, Music, Physics, Optics, Catoptrics,
Architecture, Scioterics (the study of shadows), as well as
many other unheard-of mysteries.

Translated from French into Dutch; and enriched, enlarged,
and improved with various observations and annotations,
serving for the instruction concerning certain obscure
questions and errors in the French edition.

By
Wynant van Westen,
Mathematician and Organist of the City of Nijmegen.

The third edition, newly revised and corrected.",summer_2025
bib-140,imprint,"At Arnhem, By Jacob van Biesen,
Bookseller at the sign of the Gilded Bible.
1644.",summer_2025
bib-141,title,"The First Part
of the
Mathematical
Amusements,

Collected
from various delightful and witty works, taken from
Arithmetic, Geometry, Astronomy, Geography,
Cosmography, Music, Physics, Optics, Catoptrics,
Architecture, Scioterics (the study of shadows), as well as
many other unheard-of mysteries.

Translated from French into Dutch;
and enriched, enlarged, and improved
with various observations and annotations,
serving for the instruction concerning certain
obscure questions and errors
in the French edition.

By
Wynant van Westen,
Mathematician of the City of Nijmegen.

The fifth edition, newly revised
and corrected of many printing errors.",summer_2025
bib-141,imprint,"At Arnhem,
By Jacob van Biesen, Ordinary Printer
to the Noble Court of Gelderland.
Year 1672.",summer_2025
bib-142,title,"The First Part
of the
Mathematical
Amusements,

Collected
from various delightful and witty works, drawn from
Arithmetic, Geometry, Astronomy, Geography,
Cosmography, Music, Physics, Optics, Catoptrics,
Architecture, Scioterics (the study of shadows), as well as
many other unheard-of mysteries.

Translated from French into Dutch;
and enriched, enlarged, and improved
with various observations and annotations,
serving for the instruction concerning certain
obscure questions and errors
in the French edition.

By
Wynant van Westen,
Mathematician and Organist of the City of Nijmegen.

The fourth edition, newly revised
and corrected of many printing errors.",summer_2025
bib-142,imprint,"At Arnhem,
By Jacob van Biesen, Ordinary Printer
to the Noble Court of Gelderland. 1663.",summer_2025
bib-143,title,"Mathematical Lexicon.
That is,
A collection and explanation
of all things that in any way, directly or indirectly,
pertain to the whole of mathematics.

Containing the clarification of terms, especially unusual ones,
the meaning of names and their etymology, principles,
general precepts, axioms, etc., and a brief yet exact
presentation of doctrine; with diagrams added
where needed, for the fuller understanding
of beginners.

So that it may rightly be called
The Quadrivium of the Sciences,
and the Compendium of the Whole of Mathematics.

By
Hieronymo Vitali,
Cleric Regular.",summer_2025
bib-143,imprint,"Rome, Printed and published by Joseph Vannacci.
Year 1690.
With permission of the superiors.",summer_2025
bib-143,frontispiece,"LET NO ONE IGNORANT OF GEOMETRY ENTER HERE
ACADEMY OF PLATO

FOUNTAIN OF WISDOM

HIERONYMUS VITALIS, Cleric Regular
LEXICON OF THE FOURFOLD SCIENCES,
or MATHEMATICAL DICTIONARY

Engraved by Joseph Faucibus, 1690",summer_2025
bib-144,title,"Mathematical Lexicon,
Astronomical and Geometrical,

That is,
A collection and explanation of all things pertaining
to both, indeed to almost the whole of mathematics
in whatever way.

With a brief exposition of new theorems, and
an elucidation of unusual terms,
so that it may rightly be called
a compendium and storehouse of all mathematical disciplines.

By Hieronymo Vitali of Capua,
Cleric Regular, commonly called a Theatine.",summer_2025
bib-144,imprint,"Paris,
From the press of Ludovic Billaine, in the Royal Palace.
1668.
With permission.",summer_2025
bib-144,frontispiece,"BY THE POWER OF THE DIVINE ORDER OF THINGS
That God Himself governs the elements.
He directs, that the elements may regain
Their heavenly form, and shine in their proper places.

IN WEIGHT AND MEASURE.

AGITATION INCREASES STRENGTH.
TOIL PLAYS THROUGH ART.

OF HIERONYMUS VITALIS,
Cleric Regular,
MATHEMATICAL LEXICON.",summer_2025
bib-145,title,"Euclid,
New-Old.
Speculative and Practical Geometry
of Planes and Solids.

Author:
The Reverend Father Joseph Zaragoza,
of the Society of Jesus, Qualifier of the Supreme Inquisition,
Professor of Scholastic Theology in the Colleges of Mallorca,
Barcelona, and Valencia; and of Mathematics in the Imperial
College of Madrid; member of the Royal Council of Mines,
and Teacher of Mathematics to His Majesty
Charles II.

To the Most Excellent Lord Don Gregorio
de Silva, Prince of Melito, Duke of
Infantado and Pastrana, etc.

With license of the superiors.",summer_2025
bib-145,imprint,"In Madrid: By Antonio Francisco de Zafra.
Year 1678.",summer_2025
bib-146,title,"Speculative and Practical Geometry
of Planes and Solids.

By
The Reverend Father Joseph Zaragoza, of the Society
of Jesus, Qualifier of the Holy Office, Professor of Scholastic
Theology in the Colleges of Mallorca, Barcelona, and Valencia,
and now Professor of Mathematics in the Royal Studies
of the Imperial College
of Madrid.

Printed
By order of the Most Excellent
Marquis of Leganés, and dedicated to His
Excellency by Joseph Vicente del Olmo,
Knight, Secretary of the
Holy Office.

With license.",summer_2025
bib-146,imprint,"In Valencia, by Geronimo Villagrassa,
Year 1671.",summer_2025
bib-147,title,"By Master Giacomo de’ Lanteri
of Paratico, in Brescia;

In which are introduced
Messer Girolamo Catanio of Novara, and Messer Francesco Trevisi,
engineer of Verona, with a young man of Brescia,
to discuss

The method of drawing
plans of fortresses according to Euclid;

And the method of composing models,
and of setting down in design the plans of cities.",summer_2025
bib-147,imprint,"With the privilege of the Most Illustrious
Senate of Venice.

In Venice, printed by Vincenzo Valgrisi and Baldessar
Costantini. 1557.",summer_2025
bib-148,title,"The
Helm (or Rudder)
by Ambroise Bachot,
Captain Engineer
to the King.

Which will guide the curious in geometry
and perspective within the architecture
of fortifications, war machines, and several
other particulars contained herein.

Printed at Melun by
the author.

And also available at his lodging on the Rue de
Seine in the suburb of Saint-Germain-des-Prés,
at the sign of the White Cross in Paris.
1600.",summer_2025
bib-149,title,"Manual Practice
of Artillery,

Wherein is treated the excellence and origin of the Military Art,
and of the machines used by the ancients;

Of the invention of gunpowder and artillery; of the manner of transporting it by
water and by land, and deploying it in whatever enterprise is desired; of constructing
mines to bring down fortresses and mountains; of artificial fireworks; and of various
secrets and most important instructions, most useful and necessary in the use of war.

And at the end, a very copious and important examination
of bombardiers.

A work of the greatest benefit for every officer and soldier who follows war,
and for anyone who delights in knowing what pertains to the military profession.

Composed by Luigi Colliado, Engineer of the Royal Army
of His Catholic Majesty in Italy.

With privilege and license of the superiors.",summer_2025
bib-149,imprint,"In Milan, by Girolamo Bordoni and Pietromartire Locarni. 1606.",summer_2025
bib-150,title,"The Theory
and Practice
of Modern Wars,

Discussed in the form of a Dialogue.

Wherein is declared the neglect of
martial discipline, the inconveniences thereof, the imperfections
of many training captains, and how they may be redressed with due regard;
the fittest weapons for our modern war; their use; the qualities of
a perfect soldier both in general and in particular; the officers in their
degrees with their several duties; the arranging of men in battle formations
now most in use; with figures and tables to the same, and sundry other
martial matters. Written by Robert Barret.

Comprehended in six books.

“To dare to die is to give life.”",summer_2025
bib-150,imprint,"London,
Printed for William Ponsonby.
1598.",summer_2025
bib-151,title,"Very Brief Tables
For Quickly Knowing
How Many Ranks Are Required to Form a
Proper Battle Array.

With soldiers armed with corslets,
from one hundred up to twenty thousand men.

And also a very easy and approved
method of arranging them with arquebusiers and cavalry wings,
according to modern practice.

Now newly added to, and greatly
expanded, both in the explanations and in the tables,
by the same author.

By Girolamo Cataneo of Novara.",summer_2025
bib-151,imprint,"In Brescia, Printed by Thomaso Bozola. 1567.",summer_2025
bib-152,title,"On the
Fortification
of Cities,
by Master Girolamo Maggi, and
Captain Giacomo Castriotto,
Engineer of the Most Christian King of France,
in Three Books.

In which, beyond the many inventions of these authors, is contained everything of greatest
importance that has until now been written on this subject; together with countless matters
derived from many lords, captains, and engineers of our own age.

Also included:  
A discourse by Maggi on the fortification of army encampments.  
A discourse by Captain Francesco Montemelino on the fortification of the Borgo of Rome.  
A treatise on military ordinances or battle formations by Captain Giovachino da Coniano.  
A discourse by the aforesaid Castriotto on the fortresses of France.  

With privilege.",summer_2025
bib-152,imprint,"In Venice, Printed by Camillo Borgominiero, at the Sign of St. George.
1583.",summer_2025
